urun_id,urun_puan,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
609,50.0,6.6,PLS,FHD+,120.0,5000.0,1,25.0,0,50.0,0.0,2160p (Ultra HD) 4K,30.0,8.0,8.0,5.0,,6.0,128.0,8.4,198.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,1.0,Android,0.0
610,28.0,6.52,IPS LCD,HD+,60.0,4500.0,0,,0,16.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,9.2,188.0,,,1,1,1,1,5.0,0.0,Android,0.0
611,65.0,5.4,OLED,FHD+,60.0,2425.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1289300.0,4.0,256.0,7.65,141.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
612,26.0,6.5,PLS,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,4.0,28.0,,3.0,32.0,9.1,206.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
613,65.0,6.5,Super AMOLED,FHD+,120.0,4500.0,1,25.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,7.0,734.4,8.0,256.0,8.4,190.0,Polimer (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
614,63.0,5.4,OLED,FHD+,60.0,2227.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1113100.0,4.0,256.0,7.4,135.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
615,31.0,6.53,IPS LCD,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,141.9,3.0,64.0,9.0,196.0,Plastik,,1,1,1,1,5.0,0.0,Android,1.0
616,41.0,6.53,IPS LCD,FHD+,60.0,4510.0,1,18.0,0,48.0,0.0,1080p (Full HD),30.0,25.0,8.0,12.0,240.1,6.0,128.0,8.8,190.0,Cam,,1,1,1,1,4.2,0.0,Android,0.0
617,27.0,6.53,IPS LCD,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,132.5,2.0,32.0,9.0,196.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
618,54.0,6.1,IPS LCD,HD+,60.0,3110.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,7.0,950.7,4.0,256.0,8.3,194.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
619,44.0,6.4,Super AMOLED,FHD+,60.0,6000.0,1,15.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,10.0,,4.0,64.0,8.9,188.0,Polikarbonat,,1,1,1,1,5.0,1.0,Android,0.0
621,73.0,6.8,AMOLED,FHD+,120.0,6500.0,1,80.0,0,50.0,1.0,4320p (Ultra HD) 8K,30.0,16.0,8.0,4.0,2096100.0,12.0,256.0,8.9,229.0,Cam,,1,1,1,1,5.3,1.0,Android,0.0
622,51.0,6.67,AMOLED,FHD+,60.0,5000.0,1,33.0,0,64.0,0.0,1440p (Quad HD) 2K,30.0,32.0,8.0,12.0,283.6,8.0,256.0,7.84,188.0,,,1,1,1,1,5.0,1.0,Android,1.0
623,50.0,6.4,Super AMOLED,FHD+,90.0,5000.0,1,33.0,0,50.0,0.0,1080p (Full HD),30.0,16.0,8.0,6.0,452.9,8.0,256.0,7.95,178.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,1.0,Android,0.0
624,32.0,6.51,IPS LCD,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,64.0,8.19,183.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
625,62.0,6.67,AMOLED,FHD+,120.0,5000.0,1,120.0,0,108.0,1.0,2160p (Ultra HD) 4K,30.0,20.0,8.0,5.0,,8.0,128.0,8.6,202.0,Cam,,1,1,1,1,5.3,1.0,Android,0.0
626,65.0,6.67,AMOLED,FHD+,120.0,4700.0,1,120.0,0,64.0,0.0,2160p (Ultra HD) 4K,60.0,20.0,8.0,4.0,,12.0,256.0,8.5,210.0,Cam,,1,1,1,1,5.2,1.0,Android,0.0
628,49.0,6.4,Super AMOLED,FHD+,60.0,5000.0,1,30.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,12.0,409.2,6.0,128.0,7.99,177.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,1.0,Android,0.0
629,45.0,6.5,IPS LCD,FHD+,90.0,5000.0,1,18.0,0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,7.0,,4.0,128.0,8.92,190.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,1.0,Android,0.0
630,47.0,6.49,IPS LCD,FHD+,90.0,4300.0,1,30.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,6.0,128.0,8.95,190.0,,,1,1,1,1,5.1,1.0,Android,0.0
631,68.0,6.7,OLED,FHD+,60.0,3687.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1278900.0,6.0,256.0,7.4,228.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
632,59.0,6.67,IPS LCD,FHD+,144.0,5000.0,1,33.0,0,108.0,1.0,4320p (Ultra HD) 8K,30.0,20.0,8.0,7.0,861.0,8.0,256.0,9.33,218.0,Cam,,1,1,1,1,5.1,1.0,Android,0.0
633,64.0,6.5,OLED,FHD+,60.0,3969.0,1,18.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,7.0,,4.0,512.0,8.1,226.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
634,62.0,6.5,OLED,FHD+,60.0,3969.0,1,18.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,7.0,,4.0,256.0,8.1,226.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
635,38.0,6.4,Super AMOLED,HD+,60.0,4000.0,1,15.0,0,25.0,0.0,1080p (Full HD),30.0,16.0,8.0,14.0,248.0,4.0,64.0,7.8,166.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
636,32.0,6.21,IPS LCD,FHD+,60.0,3400.0,0,,0,13.0,0.0,1080p (Full HD),60.0,8.0,8.0,12.0,,3.0,64.0,7.95,160.0,Plastik (Cam Görünümlü),,1,1,1,1,4.2,1.0,Android,0.0
637,21.0,5.0,IPS LCD,HD,60.0,2300.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,28.0,,2.0,16.0,7.9,137.4,Polikarbonat,,1,1,1,1,4.1,1.0,Android,0.0
638,52.0,6.7,Super AMOLED,FHD+,90.0,5000.0,1,25.0,0,50.0,1.0,1080p (Full HD),30.0,13.0,8.0,5.0,440.5,4.0,128.0,7.5,192.0,,,1,1,1,1,5.3,1.0,Android,1.0
639,35.0,6.7,IPS LCD,HD+,120.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,243.1,3.0,64.0,8.35,188.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,0.0,Android,1.0
640,53.0,6.67,AMOLED,FHD+,120.0,5000.0,1,80.0,0,50.0,0.0,1080p (Full HD),30.0,32.0,8.0,6.0,373.8,8.0,256.0,7.79,190.0,,,1,1,1,1,5.0,1.0,Android,1.0
642,51.0,6.4,Super AMOLED,FHD+,90.0,5000.0,1,67.0,0,108.0,0.0,1080p (Full HD),30.0,16.0,8.0,6.0,427.2,8.0,256.0,7.95,178.0,,,1,1,1,1,5.2,1.0,Android,0.0
643,34.0,6.5,IPS LCD,HD+,60.0,5000.0,0,,0,8.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,128.0,9.1,190.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
644,57.0,6.55,AMOLED,FHD+,120.0,4300.0,1,67.0,0,108.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,598.1,8.0,256.0,7.29,173.0,Cam,,1,1,1,1,5.2,1.0,Android,0.0
646,31.0,6.5,PLS,HD+,60.0,5000.0,0,,0,48.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,210.8,4.0,64.0,9.1,196.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
648,71.0,6.1,OLED,FHD+,120.0,3095.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1484600.0,6.0,256.0,7.65,204.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
649,62.0,6.7,Dynamic AMOLED,FHD+,120.0,3300.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,10.0,8.0,5.0,940.0,8.0,128.0,6.9,183.0,Cam,,1,1,1,1,5.1,1.0,Android,1.0
651,39.0,6.51,IPS LCD,HD+,60.0,5000.0,1,18.0,0,13.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,,4.0,128.0,8.4,192.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
652,41.0,6.67,IPS LCD,FHD+,60.0,5000.0,1,22.5,0,48.0,0.0,1080p (Full HD),60.0,8.0,8.0,14.0,221.9,4.0,128.0,9.26,206.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,0.0,Android,0.0
653,52.0,6.5,AMOLED,FHD+,90.0,4000.0,1,65.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,8.0,418.2,8.0,256.0,7.7,161.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,1.0,Android,0.0
654,50.0,6.57,AMOLED,FHD+,60.0,4160.0,1,20.0,0,48.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,7.0,,6.0,128.0,7.88,192.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,1.0,Android,0.0
655,29.0,6.5,PLS,HD+,60.0,4000.0,1,15.0,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,14.0,127.6,3.0,32.0,8.0,183.0,Plastik,,1,1,1,1,4.2,0.0,Android,0.0
656,22.0,6.09,IPS LCD,HD+,60.0,3020.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,4.0,12.0,,2.0,32.0,8.0,150.0,,,1,1,1,1,4.2,0.0,Android,0.0
657,18.0,5.0,Super AMOLED,HD,60.0,2600.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,4.0,28.0,,1.5,8.0,7.9,146.0,Plastik,,1,1,1,1,4.1,0.0,Android,0.0
658,20.0,5.5,Super AMOLED,HD,60.0,3100.0,0,,0,8.0,0.0,1080p (Full HD),30.0,2.0,6.0,28.0,,2.0,16.0,8.6,162.5,,,0,0,1,1,4.0,1.0,Android,0.0
660,64.0,6.7,AMOLED,FHD+,120.0,5000.0,1,50.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,787.4,12.0,256.0,8.5,190.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,1.0,Android,1.0
661,38.0,6.6,IPS LCD,HD+,90.0,5000.0,0,,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,8.0,128.0,8.4,192.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,0.0
662,51.0,6.78,IPS LCD,FHD+,120.0,5000.0,1,33.0,0,108.0,0.0,1440p (Quad HD) 2K,30.0,32.0,8.0,6.0,428.6,8.0,256.0,8.25,199.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
664,54.0,6.78,AMOLED,FHD+,120.0,5000.0,1,44.0,0,64.0,1.0,1080p (Full HD),60.0,16.0,8.0,6.0,480.2,8.0,256.0,7.89,177.0,,,1,1,1,1,5.1,1.0,Android,1.0
665,36.0,6.52,IPS LCD,HD+,90.0,5000.0,0,,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,8.9,204.0,Cam,,1,1,1,1,5.0,0.0,Android,0.0
666,58.0,6.55,AMOLED,FHD+,120.0,4500.0,1,67.0,0,50.0,0.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,658.9,8.0,256.0,7.23,171.0,Cam,,1,1,1,1,5.2,1.0,Android,
667,38.0,6.7,PLS,HD+,60.0,5000.0,1,25.0,0,50.0,0.0,1080p (Full HD),60.0,8.0,8.0,12.0,227.1,4.0,128.0,8.8,195.0,Plastik,,1,1,1,1,5.3,0.0,Android,0.0
668,42.0,6.6,PLS,FHD+,60.0,5000.0,1,15.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,8.0,,4.0,128.0,8.8,195.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
670,66.0,5.4,OLED,FHD+,60.0,2425.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1289300.0,4.0,512.0,7.65,141.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
671,37.0,6.5,PLS,HD+,90.0,5000.0,1,15.0,0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,8.0,,4.0,64.0,9.7,214.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
672,26.0,6.52,IPS LCD,HD+,60.0,4230.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,2.0,32.0,8.0,175.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
673,55.0,6.7,Dynamic AMOLED,FHD+,60.0,3300.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,10.0,8.0,7.0,,8.0,256.0,6.9,183.0,Cam,,1,1,1,1,5.0,1.0,Android,0.0
674,45.0,6.4,AMOLED,FHD+,60.0,4025.0,1,20.0,0,48.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,,8.0,128.0,7.9,172.0,,,1,1,1,1,4.2,1.0,Android,0.0
675,35.0,6.26,IPS LCD,FHD+,60.0,3350.0,1,18.0,0,12.0,0.0,2160p (Ultra HD) 4K,30.0,24.0,8.0,14.0,,4.0,64.0,7.5,169.0,Cam,,1,1,1,1,5.0,0.0,Android,0.0
676,46.0,5.5,IPS LCD,FHD,60.0,2675.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,10.0,616.8,3.0,256.0,7.5,202.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
677,52.0,6.67,AMOLED,FHD+,120.0,5000.0,1,80.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,6.0,365.1,8.0,256.0,7.79,188.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
678,43.0,6.67,IPS LCD,HD+,90.0,5000.0,1,45.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,265.3,6.0,128.0,7.64,185.0,,,1,1,1,1,5.0,1.0,Android,1.0
679,41.0,6.74,IPS LCD,HD+,90.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,241.8,6.0,128.0,8.09,192.0,Plastik (Cam Görünümlü),,1,1,1,1,5.3,0.0,Android,1.0
680,38.0,6.6,IPS LCD,HD+,90.0,5000.0,0,,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,149.5,8.0,128.0,8.5,189.0,Plastik,,1,1,1,1,,0.0,Android,0.0
681,62.0,6.7,AMOLED,FHD+,120.0,5000.0,1,45.0,0,50.0,1.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,684.6,12.0,256.0,8.55,190.0,Plastik,,1,1,1,1,5.3,1.0,Android,1.0
683,70.0,6.7,Dynamic AMOLED,FHD+,120.0,3700.0,1,25.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1507300.0,8.0,512.0,6.9,187.0,Cam,,1,1,1,1,5.3,1.0,Android,1.0
684,70.0,6.7,OLED,FHD+,60.0,4325.0,1,20.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,,6.0,512.0,7.8,203.0,Cam,,1,1,1,1,5.3,1.0,iOS,1.0
685,48.0,6.82,IPS LCD,HD+,90.0,6000.0,1,18.0,0,50.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,6.0,417.1,8.0,128.0,8.7,212.0,,,1,1,1,1,5.0,1.0,Android,0.0
686,39.0,6.78,IPS LCD,FHD+,60.0,6000.0,0,,0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,265.5,4.0,128.0,9.08,205.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,0.0
687,45.0,6.78,IPS LCD,FHD+,90.0,4000.0,1,66.0,0,108.0,0.0,1080p (Full HD),30.0,16.0,8.0,6.0,,8.0,128.0,7.94,191.0,Cam,,1,1,1,1,5.0,1.0,Android,0.0
688,67.0,6.4,Dynamic AMOLED,FHD+,120.0,4500.0,1,25.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,5.0,941.4,8.0,256.0,7.9,177.0,Polimer (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
689,52.0,6.43,AMOLED,FHD+,90.0,4500.0,1,30.0,0,64.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,12.0,256.0,7.9,170.0,,,1,1,1,1,5.1,1.0,Android,
690,34.0,6.51,IPS LCD,HD+,60.0,5000.0,1,18.0,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,8.0,182.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,0.0
691,40.0,6.5,PLS,HD+,90.0,5000.0,1,15.0,0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,8.0,,4.0,128.0,9.7,214.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
692,38.0,6.5,PLS,HD+,60.0,5000.0,1,15.0,0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,152.8,4.0,128.0,8.9,205.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
693,65.0,6.5,Super AMOLED,FHD+,120.0,4500.0,1,25.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,7.0,,8.0,256.0,8.4,190.0,Polimer (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,1.0
694,57.0,6.67,AMOLED,FHD+,60.0,4700.0,1,30.0,0,64.0,0.0,4320p (Ultra HD) 8K,30.0,20.0,8.0,7.0,756.2,8.0,256.0,8.9,219.0,Cam,,1,1,1,1,5.1,1.0,Android,0.0
695,56.0,6.5,AMOLED,FHD+,90.0,4025.0,1,30.0,0,48.0,1.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,7.0,,12.0,256.0,7.7,171.0,,,1,1,1,1,5.1,1.0,Android,0.0
696,45.0,5.5,IPS LCD,FHD,60.0,2675.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,10.0,616.8,3.0,128.0,7.5,202.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
697,26.0,6.2,IPS LCD,HD+,60.0,4230.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,3.0,32.0,8.2,170.0,Plastik,,1,1,1,1,4.2,0.0,Android,0.0
698,50.0,6.1,OLED,FHD+,60.0,4000.0,1,22.5,0,40.0,1.0,2160p (Ultra HD) 4K,30.0,24.0,8.0,10.0,,6.0,128.0,7.8,180.0,Cam,,1,1,1,1,4.2,1.0,Android,1.0
699,14.0,4.7,Super AMOLED,SD,60.0,2000.0,0,,0,5.0,0.0,720p (HD),30.0,2.0,4.0,,,1.0,8.0,8.4,130.0,Plastik,,1,1,1,1,4.1,0.0,Android,0.0
703,47.0,6.68,IPS LCD,HD+,90.0,6000.0,1,44.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,278.2,8.0,128.0,8.09,199.0,,,1,1,1,1,5.0,1.0,Android,1.0
704,57.0,6.78,AMOLED,FHD+,120.0,5000.0,1,45.0,1,50.0,1.0,1440p (Quad HD) 2K,30.0,50.0,8.0,6.0,444.8,8.0,256.0,7.75,180.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),,1,1,1,1,5.3,1.0,Android,1.0
705,57.0,6.7,OLED,FHD+,120.0,4500.0,1,66.0,0,50.0,0.0,2160p (Ultra HD) 4K,30.0,60.0,8.0,6.0,594.1,8.0,256.0,6.88,168.0,,,1,1,1,1,5.2,1.0,Android,0.0
708,36.0,6.6,IPS LCD,HD+,90.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,230.0,4.0,128.0,8.55,186.0,,,1,1,1,1,5.0,0.0,Android,0.0
709,79.0,6.43,OLED,FHD+,120.0,5000.0,1,66.0,0,50.0,1.0,2160p (Ultra HD) 4K,60.0,16.0,8.0,4.0,1521700.0,16.0,512.0,10.1,231.0,,,1,1,1,1,5.3,1.0,Android,0.0
710,67.0,6.7,AMOLED,FHD+,120.0,4700.0,1,45.0,1,50.0,1.0,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,1124200.0,12.0,256.0,8.6,201.2,Cam,,1,1,1,1,5.3,1.0,Android,1.0
711,35.0,6.7,PLS,HD+,60.0,5000.0,1,25.0,0,50.0,0.0,1080p (Full HD),60.0,8.0,8.0,12.0,227.1,4.0,64.0,8.8,195.0,Plastik,,1,1,1,1,5.3,0.0,Android,0.0
712,77.0,6.7,AMOLED,QHD+,120.0,5000.0,1,100.0,0,50.0,1.0,4320p (Ultra HD) 8K,24.0,16.0,8.0,4.0,1516900.0,16.0,256.0,8.53,205.0,Cam,,1,1,1,1,5.3,1.0,Android,1.0
713,63.0,6.67,AMOLED,FHD+,120.0,5000.0,1,120.0,0,108.0,1.0,2160p (Ultra HD) 4K,30.0,20.0,8.0,5.0,,8.0,256.0,8.6,202.0,Cam,,1,1,1,1,5.3,1.0,Android,0.0
714,38.0,6.71,IPS LCD,HD+,60.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,5.0,8.0,6.0,317.1,4.0,128.0,8.29,190.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
715,62.0,6.7,Super AMOLED,FHD+,120.0,5000.0,1,25.0,0,108.0,1.0,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,,8.0,256.0,7.6,181.0,,,1,1,1,1,5.0,1.0,Android,1.0
716,38.0,6.51,IPS LCD,HD+,60.0,5000.0,1,18.0,0,50.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,,4.0,64.0,8.4,193.0,Plastik,,1,1,1,1,5.0,1.0,Android,1.0
717,43.0,6.4,Super AMOLED,HD+,90.0,5000.0,1,15.0,0,48.0,1.0,1080p (Full HD),30.0,13.0,8.0,12.0,,4.0,64.0,8.4,186.0,Plastik,,1,1,1,1,5.0,1.0,Android,0.0
718,41.0,6.5,IPS LCD,HD+,60.0,6000.0,1,18.0,0,48.0,0.0,1080p (Full HD),60.0,8.0,8.0,12.0,,4.0,128.0,9.6,209.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
720,68.0,6.7,Dynamic AMOLED,FHD+,120.0,4800.0,1,25.0,1,12.0,1.0,4320p (Ultra HD) 8K,24.0,10.0,8.0,5.0,,8.0,128.0,7.8,202.0,Cam,,1,1,1,1,5.0,1.0,Android,1.0
721,43.0,6.53,IPS LCD,FHD+,60.0,6000.0,1,18.0,0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,11.0,253.6,4.0,64.0,9.6,198.0,Plastik,,1,1,1,1,5.0,,Android,1.0
722,30.0,6.53,IPS LCD,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,64.0,9.0,196.0,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
723,34.0,6.53,IPS LCD,HD+,60.0,5000.0,0,,0,13.0,0.0,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,128.0,9.0,196.0,Plastik,,1,1,1,1,5.0,0.0,Android,1.0
724,40.0,6.5,IPS LCD,FHD+,60.0,5000.0,1,18.0,0,12.0,0.0,2160p (Ultra HD) 4K,30.0,16.0,8.0,11.0,,4.0,64.0,8.9,192.0,,,1,1,1,1,5.0,1.0,Android,0.0
725,25.0,6.1,IPS LCD,HD+,60.0,3400.0,0,,0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,16.0,,3.0,32.0,8.45,160.0,Plastik,,1,1,1,1,4.2,0.0,Android,0.0
726,31.0,6.22,IPS LCD,HD+,60.0,5000.0,1,18.0,0,12.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,2.0,32.0,9.4,188.0,Plastik,,1,1,1,1,4.2,0.0,Android,1.0
727,36.0,6.59,IPS LCD,FHD+,60.0,4000.0,0,,0,16.0,0.0,1080p (Full HD),30.0,16.0,8.0,12.0,254.2,4.0,128.0,8.8,196.8,Plastik (Cam Görünümlü),,1,1,1,1,4.2,0.0,Android,0.0
728,55.0,6.5,OLED,FHD+,60.0,3174.0,1,15.0,1,12.0,1.0,2160p (Ultra HD) 4K,60.0,7.0,6.0,7.0,831.2,4.0,512.0,7.7,208.0,Cam,,1,1,1,1,5.0,1.0,iOS,1.0
729,32.0,5.84,IPS LCD,FHD+,60.0,3000.0,1,18.0,0,16.0,0.0,1080p (Full HD),30.0,16.0,8.0,16.0,128.6,4.0,64.0,7.4,145.0,Cam,,1,1,1,1,4.2,1.0,Android,0.0
730,28.0,5.9,IPS LCD,FHD+,60.0,3340.0,0,,0,16.0,0.0,1080p (Full HD),30.0,13.0,8.0,16.0,,4.0,64.0,7.5,164.0,Metal,,1,1,1,1,4.2,0.0,Android,0.0
731,6.0,4.0,TFT LCD,SD,60.0,1500.0,0,,0,5.0,0.0,,,2.0,2.0,,,512.0,4.0,10.2,130.0,,,0,0,1,1,4.0,0.0,Android,0.0
733,44.0,6.74,IPS LCD,HD+,90.0,5000.0,1,45.0,0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,256.7,8.0,256.0,7.74,191.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
734,80.0,6.3,Dynamic AMOLED,HD+,120.0,4400.0,1,25.0,1,50.0,1.0,4320p (Ultra HD) 8K,30.0,10.0,8.0,4.0,1770300.0,12.0,1.0,12.1,239.0,Cam,,1,1,1,1,5.3,1.0,Android,1.0
735,75.0,6.8,AMOLED,FHD+,120.0,6500.0,1,80.0,0,50.0,1.0,4320p (Ultra HD) 8K,30.0,16.0,8.0,4.0,2158900.0,16.0,512.0,8.9,229.0,Cam,,1,1,1,1,5.3,1.0,Android,0.0
